N,kappa,r_fixed,D_mean,D_std,D_sem,trials,omega,T,dt,late_fraction
200,3.6363636363636367,2.0,0.72140561470633,0.040502255564884404,0.005727883912656068,50,0.5,1000.0,0.01,0.3
200,3.6969696969696972,2.0,0.7272251626004317,0.04061986005897966,0.005744515699710622,50,0.5,1000.0,0.01,0.3
200,3.757575757575758,2.0,0.7338843534455219,0.03887839185173252,0.005498234903997576,50,0.5,1000.0,0.01,0.3
200,3.8181818181818183,2.0,0.7393238100674607,0.039410505020210804,0.005573487069955507,50,0.5,1000.0,0.01,0.3
200,3.878787878787879,2.0,0.7453156922170705,0.03995862475162269,0.0056510029057522055,50,0.5,1000.0,0.01,0.3
200,3.9393939393939394,2.0,0.7512795606460999,0.038992211396227876,0.005514331418346422,50,0.5,1000.0,0.01,0.3
200,4.0,2.0,0.7564634662378863,0.03893758278592048,0.00550660576618739,50,0.5,1000.0,0.01,0.3
200,4.0606060606060606,2.0,0.7619940777166998,0.03811000013970645,0.005389567905961341,50,0.5,1000.0,0.01,0.3
200,4.121212121212121,2.0,0.7675359147340798,0.03858965264243331,0.005457401013419593,50,0.5,1000.0,0.01,0.3
200,4.181818181818182,2.0,0.7726629236436748,0.03881518172304918,0.005489295641871243,50,0.5,1000.0,0.01,0.3
200,4.242424242424242,2.0,0.7776933362722752,0.03889564312747523,0.005500674602809934,50,0.5,1000.0,0.01,0.3
200,4.303030303030303,2.0,0.7817244287409464,0.03899329979443127,0.005514485341096473,50,0.5,1000.0,0.01,0.3
200,4.363636363636363,2.0,0.7871913036989229,0.0380539615044596,0.005381642846163044,50,0.5,1000.0,0.01,0.3
200,4.424242424242425,2.0,0.7920521977679437,0.03723078572867443,0.005265228211529805,50,0.5,1000.0,0.01,0.3
200,4.484848484848485,2.0,0.796362069369829,0.03693577888809173,0.005223507944035316,50,0.5,1000.0,0.01,0.3
200,4.545454545454546,2.0,0.8005078726206272,0.03753250557120978,0.005307897840864862,50,0.5,1000.0,0.01,0.3
200,4.606060606060606,2.0,0.8042961188465787,0.0369278339209202,0.005222384356002657,50,0.5,1000.0,0.01,0.3
200,4.666666666666667,2.0,0.8085676451933052,0.036086763524756454,0.0051034390398861295,50,0.5,1000.0,0.01,0.3
200,4.7272727272727275,2.0,0.8124979943991399,0.03645109253685585,0.0051549629428938246,50,0.5,1000.0,0.01,0.3
200,4.787878787878788,2.0,0.815959580581958,0.03636253409487471,0.005142438887922589,50,0.5,1000.0,0.01,0.3
200,4.848484848484849,2.0,0.8198555100879926,0.03566453443450823,0.00504372682930038,50,0.5,1000.0,0.01,0.3
200,4.909090909090909,2.0,0.8239685687217039,0.03452723917821071,0.0048828889917125265,50,0.5,1000.0,0.01,0.3
200,4.96969696969697,2.0,0.8268623081288964,0.035051054676141016,0.004956967689847952,50,0.5,1000.0,0.01,0.3
200,5.03030303030303,2.0,0.8303046117017095,0.035262350401894654,0.004986849417951178,50,0.5,1000.0,0.01,0.3
200,5.090909090909091,2.0,0.8339637308513944,0.03364782736200276,0.004758521379973282,50,0.5,1000.0,0.01,0.3
200,5.151515151515151,2.0,0.8371168455814596,0.03283661520421218,0.004643798656422345,50,0.5,1000.0,0.01,0.3
200,5.212121212121212,2.0,0.8399805163772956,0.033437294417628036,0.004728747525447175,50,0.5,1000.0,0.01,0.3
200,5.2727272727272725,2.0,0.8424175880498332,0.03395868780555854,0.004802483685501472,50,0.5,1000.0,0.01,0.3
200,5.333333333333334,2.0,0.8456510314809623,0.032889357417872876,0.004651257531809198,50,0.5,1000.0,0.01,0.3
200,5.3939393939393945,2.0,0.8484327916893062,0.032251898479036804,0.0045611072241334046,50,0.5,1000.0,0.01,0.3
200,5.454545454545455,2.0,0.8514045780809453,0.0319645378858929,0.004520468299321836,50,0.5,1000.0,0.01,0.3
200,5.515151515151516,2.0,0.8538089611478736,0.03260569143185968,0.004611141103348817,50,0.5,1000.0,0.01,0.3
200,5.575757575757576,2.0,0.8564824273996088,0.0316698479021405,0.004478792842150021,50,0.5,1000.0,0.01,0.3
200,5.636363636363637,2.0,0.859150614935856,0.031192611671159946,0.004411301447119168,50,0.5,1000.0,0.01,0.3
200,5.696969696969697,2.0,0.8617494609790232,0.03128293396475831,0.0044240749483783134,50,0.5,1000.0,0.01,0.3
200,5.757575757575758,2.0,0.8638387820633069,0.03167681621858458,0.004479778310912233,50,0.5,1000.0,0.01,0.3
200,5.818181818181818,2.0,0.8660199333113819,0.03136932337255524,0.004436292255593494,50,0.5,1000.0,0.01,0.3
200,5.878787878787879,2.0,0.8683537120651071,0.030408089692327535,0.004300353284874711,50,0.5,1000.0,0.01,0.3
200,5.9393939393939394,2.0,0.8703502200849283,0.030534093646961722,0.0043181729350303425,50,0.5,1000.0,0.01,0.3
200,6.0,2.0,0.8730660671119351,0.030419412743181565,0.004301954606083232,50,0.5,1000.0,0.01,0.3
