sigma_A_over_omega,K_over_omega,positive_fraction,negative_fraction
3.090909091,3.272727273,0.728,0.089
3.151515152,3.272727273,0.7254,0.0938
3.212121212,3.272727273,0.7166,0.0942
3.272727273,3.272727273,0.6942,0.1146
3.333333333,3.272727273,0.6762,0.1206
3.393939394,3.272727273,0.6326,0.1162
3.454545455,3.272727273,0.614,0.1058
3.515151515,3.272727273,0.5568,0.0856
3.575757576,3.272727273,0.5698,0.121
3.636363636,3.272727273,0.5352,0.1038
3.696969697,3.272727273,0.5254,0.1014
3.757575758,3.272727273,0.5206,0.1148
3.818181818,3.272727273,0.527,0.1152
3.878787879,3.272727273,0.4846,0.0852
3.939393939,3.272727273,0.5024,0.1376
4,3.272727273,0.5094,0.1222
4.060606061,3.272727273,0.4952,0.1272
4.121212121,3.272727273,0.4534,0.1084
4.181818182,3.272727273,0.4746,0.149
4.242424242,3.272727273,0.4688,0.1538
4.303030303,3.272727273,0.4568,0.1392
4.363636364,3.272727273,0.434,0.1328
4.424242424,3.272727273,0.4416,0.1476
4.484848485,3.272727273,0.4424,0.1614
4.545454545,3.272727273,0.4278,0.129
4.606060606,3.272727273,0.4332,0.1508
4.666666667,3.272727273,0.4074,0.1328
4.727272727,3.272727273,0.4148,0.1422
4.787878788,3.272727273,0.4372,0.1548
4.848484848,3.272727273,0.3836,0.1162
4.909090909,3.272727273,0.4162,0.1448
4.96969697,3.272727273,0.4054,0.1596
5.03030303,3.272727273,0.3896,0.1178
5.090909091,3.272727273,0.4238,0.186
5.151515152,3.272727273,0.378,0.153
5.212121212,3.272727273,0.3882,0.1804
5.272727273,3.272727273,0.43,0.1832
5.333333333,3.272727273,0.4092,0.1802
5.393939394,3.272727273,0.4014,0.1682
5.454545455,3.272727273,0.41,0.1898
5.515151515,3.272727273,0.3836,0.1762
5.575757576,3.272727273,0.347,0.1458
5.636363636,3.272727273,0.3642,0.1384
5.696969697,3.272727273,0.3542,0.1492
5.757575758,3.272727273,0.3608,0.162
5.818181818,3.272727273,0.3632,0.1402
5.878787879,3.272727273,0.3592,0.1556
5.939393939,3.272727273,0.3692,0.1532
6,3.272727273,0.3816,0.1806
0,3.333333333,1,0
0.06060606061,3.333333333,1,0
0.1212121212,3.333333333,1,0
0.1818181818,3.333333333,1,0
0.2424242424,3.333333333,1,0
0.303030303,3.333333333,1,0
0.3636363636,3.333333333,1,0
0.4242424242,3.333333333,1,0
0.4848484848,3.333333333,1,0
0.5454545455,3.333333333,1,0
0.6060606061,3.333333333,1,0
0.6666666667,3.333333333,1,0
0.7272727273,3.333333333,1,0
0.7878787879,3.333333333,1,0
0.8484848485,3.333333333,1,0
0.9090909091,3.333333333,1,0
0.9696969697,3.333333333,0.9998,0.0002
1.03030303,3.333333333,1,0
1.090909091,3.333333333,0.9996,0.0004
1.151515152,3.333333333,0.9996,0
1.212121212,3.333333333,0.9994,0.0006
1.272727273,3.333333333,0.9986,0.0014
1.333333333,3.333333333,0.9978,0.0014
1.393939394,3.333333333,0.996,0.0024
1.454545455,3.333333333,0.9954,0.0038
1.515151515,3.333333333,0.9926,0.0058
1.575757576,3.333333333,0.991,0.006
1.636363636,3.333333333,0.9906,0.0076
1.696969697,3.333333333,0.9862,0.011
1.757575758,3.333333333,0.9822,0.0098
1.818181818,3.333333333,0.9768,0.0162
1.878787879,3.333333333,0.974,0.0178
1.939393939,3.333333333,0.9718,0.0226
2,3.333333333,0.966,0.0194
2.060606061,3.333333333,0.9574,0.0238
2.121212121,3.333333333,0.949,0.0348
2.181818182,3.333333333,0.9406,0.0358
2.242424242,3.333333333,0.9278,0.0446
2.303030303,3.333333333,0.9236,0.0516
2.363636364,3.333333333,0.9194,0.0532
2.424242424,3.333333333,0.904,0.0616
2.484848485,3.333333333,0.8996,0.0512
2.545454545,3.333333333,0.8874,0.0574
2.606060606,3.333333333,0.8898,0.0678
2.666666667,3.333333333,0.8796,0.0762
2.727272727,3.333333333,0.867,0.0732
2.787878788,3.333333333,0.8506,0.0866
2.848484848,3.333333333,0.8578,0.0938
2.909090909,3.333333333,0.8056,0.093
2.96969697,3.333333333,0.7796,0.0984
3.03030303,3.333333333,0.766,0.0852
3.090909091,3.333333333,0.755,0.0936
3.151515152,3.333333333,0.7346,0.1074
3.212121212,3.333333333,0.7054,0.0926
3.272727273,3.333333333,0.6816,0.1084
3.333333333,3.333333333,0.6692,0.1108
3.393939394,3.333333333,0.673,0.1248
3.454545455,3.333333333,0.6078,0.1032
3.515151515,3.333333333,0.5896,0.116
3.575757576,3.333333333,0.5476,0.1148
3.636363636,3.333333333,0.5342,0.1214
3.696969697,3.333333333,0.516,0.1036
3.757575758,3.333333333,0.521,0.1314
3.818181818,3.333333333,0.513,0.1094
3.878787879,3.333333333,0.446,0.0886
3.939393939,3.333333333,0.4834,0.1188
4,3.333333333,0.498,0.1132
4.060606061,3.333333333,0.4754,0.122
4.121212121,3.333333333,0.4766,0.1358
4.181818182,3.333333333,0.5036,0.1456
4.242424242,3.333333333,0.4702,0.1346
4.303030303,3.333333333,0.4332,0.1174
4.363636364,3.333333333,0.4118,0.1086
4.424242424,3.333333333,0.4082,0.105
4.484848485,3.333333333,0.4122,0.1164
4.545454545,3.333333333,0.4386,0.1382
4.606060606,3.333333333,0.4152,0.1348
4.666666667,3.333333333,0.4178,0.141
4.727272727,3.333333333,0.3958,0.1276
4.787878788,3.333333333,0.4094,0.1538
4.848484848,3.333333333,0.413,0.1532
4.909090909,3.333333333,0.4002,0.148
4.96969697,3.333333333,0.3978,0.1408
5.03030303,3.333333333,0.3846,0.127
5.090909091,3.333333333,0.3634,0.1508
5.151515152,3.333333333,0.408,0.1686
5.212121212,3.333333333,0.389,0.151
5.272727273,3.333333333,0.3856,0.1518
5.333333333,3.333333333,0.3668,0.1298
5.393939394,3.333333333,0.3924,0.16
5.454545455,3.333333333,0.3592,0.1484
5.515151515,3.333333333,0.399,0.1608
5.575757576,3.333333333,0.398,0.1738
5.636363636,3.333333333,0.3862,0.173
5.696969697,3.333333333,0.3906,0.1756
5.757575758,3.333333333,0.3434,0.1306
5.818181818,3.333333333,0.3632,0.1378
5.878787879,3.333333333,0.3958,0.1898
5.939393939,3.333333333,0.3702,0.1644
6,3.333333333,0.3686,0.1676
0,3.393939394,1,0
0.06060606061,3.393939394,1,0
0.1212121212,3.393939394,1,0
0.1818181818,3.393939394,1,0
0.2424242424,3.393939394,1,0
0.303030303,3.393939394,1,0
0.3636363636,3.393939394,1,0
0.4242424242,3.393939394,1,0
0.4848484848,3.393939394,1,0
0.5454545455,3.393939394,1,0
0.6060606061,3.393939394,1,0
0.6666666667,3.393939394,1,0
0.7272727273,3.393939394,1,0
0.7878787879,3.393939394,1,0
0.8484848485,3.393939394,1,0
0.9090909091,3.393939394,1,0
0.9696969697,3.393939394,0.9998,0.0002
1.03030303,3.393939394,1,0
1.090909091,3.393939394,0.9996,0.0004
1.151515152,3.393939394,0.9994,0.0004
1.212121212,3.393939394,0.9994,0.0004
1.272727273,3.393939394,0.9992,0.0008
1.333333333,3.393939394,0.9984,0.0016
1.393939394,3.393939394,0.9968,0.0022
1.454545455,3.393939394,0.995,0.0038
1.515151515,3.393939394,0.994,0.0048
1.575757576,3.393939394,0.9926,0.0044
1.636363636,3.393939394,0.9906,0.0052
1.696969697,3.393939394,0.9876,0.0084
1.757575758,3.393939394,0.9834,0.0102
1.818181818,3.393939394,0.9776,0.015
1.878787879,3.393939394,0.975,0.017
1.939393939,3.393939394,0.9736,0.0184
2,3.393939394,0.9654,0.0232
2.060606061,3.393939394,0.9604,0.0248
2.121212121,3.393939394,0.954,0.0296
2.181818182,3.393939394,0.9494,0.0398
2.242424242,3.393939394,0.9438,0.0394
2.303030303,3.393939394,0.93,0.0406
2.363636364,3.393939394,0.919,0.0532
2.424242424,3.393939394,0.9126,0.0522
2.484848485,3.393939394,0.9116,0.0504
2.545454545,3.393939394,0.8986,0.0576
2.606060606,3.393939394,0.8952,0.069
2.666666667,3.393939394,0.8844,0.0718
2.727272727,3.393939394,0.8722,0.0702
2.787878788,3.393939394,0.8646,0.098
2.848484848,3.393939394,0.8326,0.0806
2.909090909,3.393939394,0.841,0.093
2.96969697,3.393939394,0.7862,0.0786
3.03030303,3.393939394,0.753,0.1052
3.090909091,3.393939394,0.7784,0.1098
3.151515152,3.393939394,0.7344,0.0962
3.212121212,3.393939394,0.7294,0.1002
3.272727273,3.393939394,0.6986,0.0988
3.333333333,3.393939394,0.6674,0.1134
3.393939394,3.393939394,0.6344,0.0996
3.454545455,3.393939394,0.5812,0.1138
3.515151515,3.393939394,0.5816,0.1126
3.575757576,3.393939394,0.5576,0.1036
3.636363636,3.393939394,0.5328,0.1082
3.696969697,3.393939394,0.5164,0.1248
3.757575758,3.393939394,0.5078,0.115
3.818181818,3.393939394,0.4686,0.0978
3.878787879,3.393939394,0.4782,0.1074
3.939393939,3.393939394,0.4996,0.1342
4,3.393939394,0.4764,0.1332
4.060606061,3.393939394,0.4954,0.115
4.121212121,3.393939394,0.4806,0.128
4.181818182,3.393939394,0.4756,0.13
4.242424242,3.393939394,0.4404,0.139
4.303030303,3.393939394,0.4182,0.1012
4.363636364,3.393939394,0.4134,0.1092
4.424242424,3.393939394,0.4278,0.1356
4.484848485,3.393939394,0.4122,0.1244
4.545454545,3.393939394,0.4226,0.13
4.606060606,3.393939394,0.3888,0.1198
4.666666667,3.393939394,0.383,0.1236
4.727272727,3.393939394,0.396,0.1614
4.787878788,3.393939394,0.393,0.1416
4.848484848,3.393939394,0.3938,0.1548
4.909090909,3.393939394,0.3932,0.145
4.96969697,3.393939394,0.3996,0.1616
5.03030303,3.393939394,0.4312,0.1746
5.090909091,3.393939394,0.3866,0.1614
5.151515152,3.393939394,0.3834,0.1652
5.212121212,3.393939394,0.3672,0.1396
5.272727273,3.393939394,0.3894,0.1658
5.333333333,3.393939394,0.3814,0.1466
5.393939394,3.393939394,0.342,0.1428
5.454545455,3.393939394,0.3478,0.1254
5.515151515,3.393939394,0.3298,0.1188
5.575757576,3.393939394,0.324,0.1356
5.636363636,3.393939394,0.3458,0.1482
5.696969697,3.393939394,0.3378,0.1338
5.757575758,3.393939394,0.3574,0.144
5.818181818,3.393939394,0.365,0.1528
5.878787879,3.393939394,0.3382,0.1306
5.939393939,3.393939394,0.365,0.1562
6,3.393939394,0.3582,0.1594
0,3.454545455,1,0
0.06060606061,3.454545455,1,0
0.1212121212,3.454545455,1,0
0.1818181818,3.454545455,1,0
0.2424242424,3.454545455,1,0
0.303030303,3.454545455,1,0
0.3636363636,3.454545455,1,0
0.4242424242,3.454545455,1,0
0.4848484848,3.454545455,1,0
0.5454545455,3.454545455,1,0
0.6060606061,3.454545455,1,0
0.6666666667,3.454545455,1,0
0.7272727273,3.454545455,1,0
0.7878787879,3.454545455,1,0
0.8484848485,3.454545455,1,0
0.9090909091,3.454545455,1,0
0.9696969697,3.454545455,0.9998,0.0002
1.03030303,3.454545455,0.9998,0
1.090909091,3.454545455,0.9996,0.0002
1.151515152,3.454545455,0.9994,0.0004
1.212121212,3.454545455,0.9992,0.0004
1.272727273,3.454545455,0.9992,0.0008
1.333333333,3.454545455,0.999,0.0008
1.393939394,3.454545455,0.998,0.001
1.454545455,3.454545455,0.9954,0.0028
1.515151515,3.454545455,0.9948,0.0042
1.575757576,3.454545455,0.9916,0.005
1.636363636,3.454545455,0.9898,0.0062
1.696969697,3.454545455,0.9904,0.0064
1.757575758,3.454545455,0.9886,0.0082
1.818181818,3.454545455,0.9784,0.0136
1.878787879,3.454545455,0.9764,0.0166
1.939393939,3.454545455,0.976,0.0164
2,3.454545455,0.9702,0.017
2.060606061,3.454545455,0.963,0.0234
2.121212121,3.454545455,0.9568,0.0288
2.181818182,3.454545455,0.948,0.0338
2.242424242,3.454545455,0.9434,0.0312
2.303030303,3.454545455,0.937,0.032
2.363636364,3.454545455,0.9288,0.0488
2.424242424,3.454545455,0.9226,0.0502
2.484848485,3.454545455,0.9116,0.06
2.545454545,3.454545455,0.9074,0.0528
2.606060606,3.454545455,0.8944,0.064
2.666666667,3.454545455,0.891,0.063
2.727272727,3.454545455,0.8662,0.0598
2.787878788,3.454545455,0.8682,0.0706
2.848484848,3.454545455,0.8406,0.0796
2.909090909,3.454545455,0.83,0.076
2.96969697,3.454545455,0.8248,0.0896
3.03030303,3.454545455,0.7806,0.1044
3.090909091,3.454545455,0.7732,0.0912
3.151515152,3.454545455,0.7436,0.0862
3.212121212,3.454545455,0.7388,0.11
3.272727273,3.454545455,0.7006,0.1062
3.333333333,3.454545455,0.68,0.1132
3.393939394,3.454545455,0.617,0.0986
3.454545455,3.454545455,0.5864,0.081
3.515151515,3.454545455,0.571,0.0878
3.575757576,3.454545455,0.5296,0.107
3.636363636,3.454545455,0.5346,0.0978
3.696969697,3.454545455,0.5174,0.087
3.757575758,3.454545455,0.4642,0.074
3.818181818,3.454545455,0.4816,0.11
3.878787879,3.454545455,0.4374,0.0836
3.939393939,3.454545455,0.4722,0.1016
4,3.454545455,0.4504,0.1054
4.060606061,3.454545455,0.4286,0.0782
4.121212121,3.454545455,0.4352,0.0906
4.181818182,3.454545455,0.41,0.0888
4.242424242,3.454545455,0.3892,0.0712
4.303030303,3.454545455,0.3966,0.089
4.363636364,3.454545455,0.407,0.0936
4.424242424,3.454545455,0.452,0.15
4.484848485,3.454545455,0.4212,0.1236
4.545454545,3.454545455,0.438,0.141
4.606060606,3.454545455,0.414,0.1344
4.666666667,3.454545455,0.4098,0.1402
4.727272727,3.454545455,0.403,0.1446
4.787878788,3.454545455,0.3862,0.1322
4.848484848,3.454545455,0.4354,0.1794
4.909090909,3.454545455,0.3834,0.1302
4.96969697,3.454545455,0.3818,0.1364
5.03030303,3.454545455,0.3806,0.1348
5.090909091,3.454545455,0.3274,0.0944
5.151515152,3.454545455,0.381,0.1368
5.212121212,3.454545455,0.3942,0.1614
5.272727273,3.454545455,0.3696,0.1572
5.333333333,3.454545455,0.3858,0.1656
5.393939394,3.454545455,0.351,0.1216
5.454545455,3.454545455,0.3454,0.1252
5.515151515,3.454545455,0.3624,0.1618
5.575757576,3.454545455,0.3586,0.1786
5.636363636,3.454545455,0.326,0.1236
5.696969697,3.454545455,0.357,0.1574
5.757575758,3.454545455,0.3334,0.1426
5.818181818,3.454545455,0.3416,0.1474
5.878787879,3.454545455,0.3252,0.1266
5.939393939,3.454545455,0.3326,0.1454
6,3.454545455,0.3446,0.1566
0,3.515151515,1,0
0.06060606061,3.515151515,1,0
0.1212121212,3.515151515,1,0
0.1818181818,3.515151515,1,0
0.2424242424,3.515151515,1,0
0.303030303,3.515151515,1,0
0.3636363636,3.515151515,1,0
0.4242424242,3.515151515,1,0
0.4848484848,3.515151515,1,0
0.5454545455,3.515151515,1,0
0.6060606061,3.515151515,1,0
0.6666666667,3.515151515,1,0
0.7272727273,3.515151515,1,0
0.7878787879,3.515151515,1,0
0.8484848485,3.515151515,1,0
0.9090909091,3.515151515,1,0
0.9696969697,3.515151515,1,0
1.03030303,3.515151515,0.9998,0.0002
1.090909091,3.515151515,0.9998,0
1.151515152,3.515151515,1,0
1.212121212,3.515151515,0.9994,0.0002
1.272727273,3.515151515,0.9992,0.0008
1.333333333,3.515151515,0.9992,0.0004
1.393939394,3.515151515,0.9976,0.002
1.454545455,3.515151515,0.9956,0.0028
1.515151515,3.515151515,0.9958,0.0034
1.575757576,3.515151515,0.9938,0.005
1.636363636,3.515151515,0.991,0.0056
1.696969697,3.515151515,0.9906,0.0082
1.757575758,3.515151515,0.987,0.0102
1.818181818,3.515151515,0.985,0.0074
1.878787879,3.515151515,0.981,0.0132
1.939393939,3.515151515,0.9754,0.018
2,3.515151515,0.9728,0.0174
2.060606061,3.515151515,0.9688,0.0184
2.121212121,3.515151515,0.9588,0.0308
2.181818182,3.515151515,0.9564,0.0246
2.242424242,3.515151515,0.9482,0.0326
2.303030303,3.515151515,0.938,0.0384
2.363636364,3.515151515,0.93,0.047
2.424242424,3.515151515,0.928,0.0508
2.484848485,3.515151515,0.9178,0.0532
2.545454545,3.515151515,0.9092,0.058
2.606060606,3.515151515,0.9058,0.0596
2.666666667,3.515151515,0.8818,0.0662
2.727272727,3.515151515,0.8744,0.061
2.787878788,3.515151515,0.8588,0.0728
2.848484848,3.515151515,0.8354,0.0772
2.909090909,3.515151515,0.8404,0.0756
2.96969697,3.515151515,0.8136,0.0916
3.03030303,3.515151515,0.7886,0.0964
3.090909091,3.515151515,0.7672,0.0904
3.151515152,3.515151515,0.7406,0.08
3.212121212,3.515151515,0.7308,0.0926
3.272727273,3.515151515,0.697,0.0928
3.333333333,3.515151515,0.6672,0.0924
3.393939394,3.515151515,0.608,0.0846
3.454545455,3.515151515,0.6028,0.0922
3.515151515,3.515151515,0.5652,0.0792
3.575757576,3.515151515,0.538,0.0866
3.636363636,3.515151515,0.5306,0.0948
3.696969697,3.515151515,0.4892,0.0962
3.757575758,3.515151515,0.4652,0.0688
3.818181818,3.515151515,0.4698,0.0812
3.878787879,3.515151515,0.4476,0.0842
3.939393939,3.515151515,0.4516,0.1166
4,3.515151515,0.4094,0.0778
4.060606061,3.515151515,0.4172,0.0658
4.121212121,3.515151515,0.402,0.0712
4.181818182,3.515151515,0.4064,0.0904
4.242424242,3.515151515,0.4096,0.1008
4.303030303,3.515151515,0.4268,0.1358
4.363636364,3.515151515,0.3958,0.113
4.424242424,3.515151515,0.395,0.1044
4.484848485,3.515151515,0.3934,0.1154
4.545454545,3.515151515,0.374,0.097
4.606060606,3.515151515,0.3828,0.1098
4.666666667,3.515151515,0.378,0.1246
4.727272727,3.515151515,0.3824,0.1156
4.787878788,3.515151515,0.3664,0.121
4.848484848,3.515151515,0.3492,0.0958
4.909090909,3.515151515,0.3696,0.1178
4.96969697,3.515151515,0.3522,0.1302
5.03030303,3.515151515,0.35,0.128
5.090909091,3.515151515,0.3368,0.0888
5.151515152,3.515151515,0.3274,0.0882
5.212121212,3.515151515,0.3478,0.1444
5.272727273,3.515151515,0.316,0.105
5.333333333,3.515151515,0.3618,0.1568
5.393939394,3.515151515,0.3454,0.1464
5.454545455,3.515151515,0.3396,0.134
5.515151515,3.515151515,0.3146,0.1282
5.575757576,3.515151515,0.33,0.1418
5.636363636,3.515151515,0.3108,0.1108
5.696969697,3.515151515,0.3192,0.1426
5.757575758,3.515151515,0.3718,0.1818
5.818181818,3.515151515,0.3248,0.138
5.878787879,3.515151515,0.3274,0.1336
5.939393939,3.515151515,0.3438,0.1442
6,3.515151515,0.343,0.144
0,3.575757576,1,0
0.06060606061,3.575757576,1,0
0.1212121212,3.575757576,1,0
0.1818181818,3.575757576,1,0
0.2424242424,3.575757576,1,0
0.303030303,3.575757576,1,0
0.3636363636,3.575757576,1,0
0.4242424242,3.575757576,1,0
0.4848484848,3.575757576,1,0
0.5454545455,3.575757576,1,0
0.6060606061,3.575757576,1,0
0.6666666667,3.575757576,1,0
0.7272727273,3.575757576,1,0
0.7878787879,3.575757576,1,0
0.8484848485,3.575757576,1,0
0.9090909091,3.575757576,1,0
0.9696969697,3.575757576,1,0
1.03030303,3.575757576,0.9998,0.0002
1.090909091,3.575757576,0.9998,0.0002
1.151515152,3.575757576,1,0
1.212121212,3.575757576,0.9994,0.0002
1.272727273,3.575757576,0.9994,0.0004
1.333333333,3.575757576,0.9994,0.0006
1.393939394,3.575757576,0.9984,0.0014
1.454545455,3.575757576,0.9968,0.0018
1.515151515,3.575757576,0.9966,0.0026
1.575757576,3.575757576,0.9958,0.0034
1.636363636,3.575757576,0.9912,0.0052
1.696969697,3.575757576,0.9908,0.008
1.757575758,3.575757576,0.9904,0.0062
1.818181818,3.575757576,0.9834,0.0104
1.878787879,3.575757576,0.9812,0.0144
1.939393939,3.575757576,0.978,0.0154
2,3.575757576,0.9744,0.0164
2.060606061,3.575757576,0.968,0.0216
2.121212121,3.575757576,0.9604,0.027
2.181818182,3.575757576,0.9574,0.0278
2.242424242,3.575757576,0.9554,0.034
2.303030303,3.575757576,0.9412,0.0356
2.363636364,3.575757576,0.9316,0.0484
2.424242424,3.575757576,0.9402,0.044
2.484848485,3.575757576,0.915,0.0454
2.545454545,3.575757576,0.9086,0.0548
2.606060606,3.575757576,0.8988,0.0606
2.666666667,3.575757576,0.8942,0.0646
2.727272727,3.575757576,0.888,0.0656
2.787878788,3.575757576,0.8752,0.073
2.848484848,3.575757576,0.8604,0.0646
2.909090909,3.575757576,0.84,0.074
2.96969697,3.575757576,0.8142,0.0852
3.03030303,3.575757576,0.7924,0.0798
3.090909091,3.575757576,0.7832,0.08
3.151515152,3.575757576,0.7506,0.0824
3.212121212,3.575757576,0.728,0.0986
3.272727273,3.575757576,0.6922,0.0772
3.333333333,3.575757576,0.6478,0.1042
3.393939394,3.575757576,0.5996,0.0878
3.454545455,3.575757576,0.5814,0.091
3.515151515,3.575757576,0.5416,0.0956
3.575757576,3.575757576,0.552,0.0904
3.636363636,3.575757576,0.5442,0.1002
3.696969697,3.575757576,0.4854,0.0924
3.757575758,3.575757576,0.4642,0.105
3.818181818,3.575757576,0.4414,0.0844
3.878787879,3.575757576,0.4414,0.0892
3.939393939,3.575757576,0.4102,0.0832
4,3.575757576,0.3852,0.0602
4.060606061,3.575757576,0.39,0.0866
4.121212121,3.575757576,0.3688,0.077
4.181818182,3.575757576,0.3528,0.0734
4.242424242,3.575757576,0.3332,0.0692
4.303030303,3.575757576,0.3374,0.0818
4.363636364,3.575757576,0.3286,0.0776
4.424242424,3.575757576,0.3634,0.102
4.484848485,3.575757576,0.3488,0.091
4.545454545,3.575757576,0.3432,0.0864
4.606060606,3.575757576,0.3458,0.0932
4.666666667,3.575757576,0.3502,0.0974
4.727272727,3.575757576,0.3318,0.0992
4.787878788,3.575757576,0.3436,0.116
4.848484848,3.575757576,0.3782,0.127
4.909090909,3.575757576,0.3654,0.1148
4.96969697,3.575757576,0.3526,0.131
5.03030303,3.575757576,0.2998,0.0924
5.090909091,3.575757576,0.3238,0.1168
5.151515152,3.575757576,0.2862,0.0928
5.212121212,3.575757576,0.2936,0.1124
5.272727273,3.575757576,0.3386,0.1422
5.333333333,3.575757576,0.32,0.1406
5.393939394,3.575757576,0.324,0.1394
5.454545455,3.575757576,0.326,0.1292
5.515151515,3.575757576,0.326,0.1318
5.575757576,3.575757576,0.3036,0.1088
5.636363636,3.575757576,0.2938,0.1332
5.696969697,3.575757576,0.3036,0.1156
5.757575758,3.575757576,0.3344,0.134
5.818181818,3.575757576,0.3356,0.1532
5.878787879,3.575757576,0.3242,0.1254
5.939393939,3.575757576,0.309,0.1168
6,3.575757576,0.3332,0.159
0,3.636363636,1,0
0.06060606061,3.636363636,1,0
0.1212121212,3.636363636,1,0
0.1818181818,3.636363636,1,0
0.2424242424,3.636363636,1,0
0.303030303,3.636363636,1,0
0.3636363636,3.636363636,1,0
0.4242424242,3.636363636,1,0
0.4848484848,3.636363636,1,0
0.5454545455,3.636363636,1,0
0.6060606061,3.636363636,1,0
0.6666666667,3.636363636,1,0
0.7272727273,3.636363636,1,0
0.7878787879,3.636363636,1,0
0.8484848485,3.636363636,1,0
0.9090909091,3.636363636,1,0
0.9696969697,3.636363636,1,0
1.03030303,3.636363636,0.9998,0.0002
1.090909091,3.636363636,1,0
1.151515152,3.636363636,1,0
1.212121212,3.636363636,0.9996,0.0004
1.272727273,3.636363636,0.9994,0.0006
1.333333333,3.636363636,0.9994,0.0006
1.393939394,3.636363636,0.999,0.001
1.454545455,3.636363636,0.9972,0.0018
1.515151515,3.636363636,0.997,0.002
1.575757576,3.636363636,0.9956,0.0042
1.636363636,3.636363636,0.9926,0.0046
1.696969697,3.636363636,0.9928,0.0054
1.757575758,3.636363636,0.9902,0.007
1.818181818,3.636363636,0.989,0.0058
1.878787879,3.636363636,0.9816,0.0122
1.939393939,3.636363636,0.9792,0.0142
2,3.636363636,0.9722,0.0192
2.060606061,3.636363636,0.9662,0.0186
2.121212121,3.636363636,0.9658,0.0194
2.181818182,3.636363636,0.9624,0.0282
2.242424242,3.636363636,0.9588,0.0318
2.303030303,3.636363636,0.946,0.0412
2.363636364,3.636363636,0.9412,0.0384
2.424242424,3.636363636,0.9394,0.0358
2.484848485,3.636363636,0.9214,0.0376
2.545454545,3.636363636,0.914,0.0546
2.606060606,3.636363636,0.9042,0.062
2.666666667,3.636363636,0.909,0.0652
