sigma_A_over_omega,K_over_omega,D
5.636363636,1.454545455,0.1123122374
5.696969697,1.454545455,0.1111044512
5.757575758,1.454545455,0.1099956074
5.818181818,1.454545455,0.1089590856
5.878787879,1.454545455,0.1079236648
5.939393939,1.454545455,0.1068752265
6,1.454545455,0.1059057206
0,1.515151515,1
0.06060606061,1.515151515,0.9994399991
0.1212121212,1.515151515,0.997744173
0.1818181818,1.515151515,0.9949105422
0.2424242424,1.515151515,0.9908965839
0.303030303,1.515151515,0.9856794421
0.3636363636,1.515151515,0.979208525
0.4242424242,1.515151515,0.9714562739
0.4848484848,1.515151515,0.9623011403
0.5454545455,1.515151515,0.9515118811
0.6060606061,1.515151515,0.9391929832
0.6666666667,1.515151515,0.9249842369
0.7272727273,1.515151515,0.9071067559
0.7878787879,1.515151515,0.8886230649
0.8484848485,1.515151515,0.8682935755
0.9090909091,1.515151515,0.844431762
0.9696969697,1.515151515,0.8187976664
1.03030303,1.515151515,0.7935103746
1.090909091,1.515151515,0.7657760554
1.151515152,1.515151515,0.7364621431
1.212121212,1.515151515,0.7077003691
1.272727273,1.515151515,0.6799717934
1.333333333,1.515151515,0.6506612757
1.393939394,1.515151515,0.6226696331
1.454545455,1.515151515,0.599712953
1.515151515,1.515151515,0.5736128001
1.575757576,1.515151515,0.5477710893
1.636363636,1.515151515,0.5243217156
1.696969697,1.515151515,0.5012595273
1.757575758,1.515151515,0.4773964448
1.818181818,1.515151515,0.4597171389
1.878787879,1.515151515,0.4392094865
1.939393939,1.515151515,0.4197394667
2,1.515151515,0.4008101074
2.060606061,1.515151515,0.3810560775
2.121212121,1.515151515,0.36556308
2.181818182,1.515151515,0.3512403459
2.242424242,1.515151515,0.3380604214
2.303030303,1.515151515,0.3243184065
2.363636364,1.515151515,0.3126898513
2.424242424,1.515151515,0.3021380093
2.484848485,1.515151515,0.2917713378
2.545454545,1.515151515,0.2825620542
2.606060606,1.515151515,0.2721168205
2.666666667,1.515151515,0.2638177775
2.727272727,1.515151515,0.2556522579
2.787878788,1.515151515,0.246281361
2.848484848,1.515151515,0.2395458858
2.909090909,1.515151515,0.2325761036
2.96969697,1.515151515,0.2253242386
3.03030303,1.515151515,0.2189047085
3.090909091,1.515151515,0.2138773594
3.151515152,1.515151515,0.2095943079
3.212121212,1.515151515,0.2056209614
3.272727273,1.515151515,0.2019580097
3.333333333,1.515151515,0.1979572712
3.393939394,1.515151515,0.1941872889
3.454545455,1.515151515,0.1902348165
3.515151515,1.515151515,0.1865241418
3.575757576,1.515151515,0.1830944856
3.636363636,1.515151515,0.1793776893
3.696969697,1.515151515,0.176123416
3.757575758,1.515151515,0.1725328367
3.818181818,1.515151515,0.1693428563
3.878787879,1.515151515,0.1665203695
3.939393939,1.515151515,0.1631101069
4,1.515151515,0.1603466442
4.060606061,1.515151515,0.1576309757
4.121212121,1.515151515,0.1550625571
4.181818182,1.515151515,0.1524075744
4.242424242,1.515151515,0.149918915
4.303030303,1.515151515,0.147786044
4.363636364,1.515151515,0.1454161467
4.424242424,1.515151515,0.1431681219
4.484848485,1.515151515,0.1408331496
4.545454545,1.515151515,0.1387336904
4.606060606,1.515151515,0.1368396214
4.666666667,1.515151515,0.1351995229
4.727272727,1.515151515,0.1333354692
4.787878788,1.515151515,0.1314714707
4.848484848,1.515151515,0.129582337
4.909090909,1.515151515,0.1280473707
4.96969697,1.515151515,0.1266143183
5.03030303,1.515151515,0.1250854152
5.090909091,1.515151515,0.1237089522
5.151515152,1.515151515,0.1223491482
5.212121212,1.515151515,0.1210587222
5.272727273,1.515151515,0.1196846207
5.333333333,1.515151515,0.1183005135
5.393939394,1.515151515,0.1169875238
5.454545455,1.515151515,0.1157824163
5.515151515,1.515151515,0.1146366778
5.575757576,1.515151515,0.1135451599
5.636363636,1.515151515,0.1123327425
5.696969697,1.515151515,0.1113102996
5.757575758,1.515151515,0.1102422178
5.818181818,1.515151515,0.1090825942
5.878787879,1.515151515,0.1079664678
5.939393939,1.515151515,0.1069447667
6,1.515151515,0.1059593982
0,1.575757576,1
0.06060606061,1.575757576,0.9994696195
0.1212121212,1.575757576,0.9978625896
0.1818181818,1.575757576,0.9951763417
0.2424242424,1.575757576,0.9913604732
0.303030303,1.575757576,0.9864067864
0.3636363636,1.575757576,0.9802821116
0.4242424242,1.575757576,0.9729025102
0.4848484848,1.575757576,0.9642184066
0.5454545455,1.575757576,0.9539285772
0.6060606061,1.575757576,0.9424393553
0.6666666667,1.575757576,0.9287572364
0.7272727273,1.575757576,0.9124951819
0.7878787879,1.575757576,0.8943058131
0.8484848485,1.575757576,0.8750883888
0.9090909091,1.575757576,0.8535604299
0.9696969697,1.575757576,0.8284783613
1.03030303,1.575757576,0.8031394521
1.090909091,1.575757576,0.777220907
1.151515152,1.575757576,0.7485612438
1.212121212,1.575757576,0.7207707019
1.272727273,1.575757576,0.6932942631
1.333333333,1.575757576,0.6644073818
1.393939394,1.575757576,0.6357591398
1.454545455,1.575757576,0.6116001425
1.515151515,1.575757576,0.5883386645
1.575757576,1.575757576,0.5623449702
1.636363636,1.575757576,0.5369535533
1.696969697,1.575757576,0.5139193894
1.757575758,1.575757576,0.4911951509
1.818181818,1.575757576,0.4691521181
1.878787879,1.575757576,0.4516215825
1.939393939,1.575757576,0.4314625663
2,1.575757576,0.4124419561
2.060606061,1.575757576,0.3942669105
2.121212121,1.575757576,0.3751217599
2.181818182,1.575757576,0.3605346232
2.242424242,1.575757576,0.3465254159
2.303030303,1.575757576,0.3333943172
2.363636364,1.575757576,0.3203223878
2.424242424,1.575757576,0.3085246592
2.484848485,1.575757576,0.298380447
2.545454545,1.575757576,0.2880187002
2.606060606,1.575757576,0.2794652712
2.666666667,1.575757576,0.2697079451
2.727272727,1.575757576,0.261031496
2.787878788,1.575757576,0.2529440934
2.848484848,1.575757576,0.2434699782
2.909090909,1.575757576,0.2364543151
2.96969697,1.575757576,0.2297515871
3.03030303,1.575757576,0.2230950855
3.090909091,1.575757576,0.2166341296
3.151515152,1.575757576,0.2115213777
3.212121212,1.575757576,0.2071942127
3.272727273,1.575757576,0.2034239505
3.333333333,1.575757576,0.1997526325
3.393939394,1.575757576,0.1959596385
3.454545455,1.575757576,0.1921888777
3.515151515,1.575757576,0.1882805277
3.575757576,1.575757576,0.1847779384
3.636363636,1.575757576,0.1810910896
3.696969697,1.575757576,0.1777298215
3.757575758,1.575757576,0.1743007226
3.818181818,1.575757576,0.1706972106
3.878787879,1.575757576,0.1677186758
3.939393939,1.575757576,0.1647949099
4,1.575757576,0.1615742449
4.060606061,1.575757576,0.1587326523
4.121212121,1.575757576,0.1561310939
4.181818182,1.575757576,0.1535097746
4.242424242,1.575757576,0.150779984
4.303030303,1.575757576,0.148389949
4.363636364,1.575757576,0.1463300037
4.424242424,1.575757576,0.1440666867
4.484848485,1.575757576,0.1416657162
4.545454545,1.575757576,0.1395744265
4.606060606,1.575757576,0.1374160302
4.666666667,1.575757576,0.1354438362
4.727272727,1.575757576,0.1336194603
4.787878788,1.575757576,0.1320103514
4.848484848,1.575757576,0.1300326553
4.909090909,1.575757576,0.1283182581
4.96969697,1.575757576,0.1267583166
5.03030303,1.575757576,0.1251543837
5.090909091,1.575757576,0.1237664938
5.151515152,1.575757576,0.1223539
5.212121212,1.575757576,0.1211857112
5.272727273,1.575757576,0.1197712006
5.333333333,1.575757576,0.1183828336
5.393939394,1.575757576,0.1171014028
5.454545455,1.575757576,0.1158857829
5.515151515,1.575757576,0.1147472043
5.575757576,1.575757576,0.1136773524
5.636363636,1.575757576,0.1125321617
5.696969697,1.575757576,0.1114434216
5.757575758,1.575757576,0.1104045594
5.818181818,1.575757576,0.1091796302
5.878787879,1.575757576,0.1080716423
5.939393939,1.575757576,0.1071423098
6,1.575757576,0.106112918
0,1.636363636,1
0.06060606061,1.636363636,0.99949719
0.1212121212,1.636363636,0.9979726642
0.1818181818,1.636363636,0.9954232804
0.2424242424,1.636363636,0.9917941481
0.303030303,1.636363636,0.9870825939
0.3636363636,1.636363636,0.9812949915
0.4242424242,1.636363636,0.9742818785
0.4848484848,1.636363636,0.9660395127
0.5454545455,1.636363636,0.956245214
0.6060606061,1.636363636,0.9452721185
0.6666666667,1.636363636,0.932642129
0.7272727273,1.636363636,0.9177596288
0.7878787879,1.636363636,0.8999445144
0.8484848485,1.636363636,0.8814551929
0.9090909091,1.636363636,0.8614294154
0.9696969697,1.636363636,0.8381366173
1.03030303,1.636363636,0.8127303854
1.090909091,1.636363636,0.7884906248
1.151515152,1.636363636,0.7616284644
1.212121212,1.636363636,0.7326620291
1.272727273,1.636363636,0.7054597356
1.333333333,1.636363636,0.6788730901
1.393939394,1.636363636,0.6505792462
1.454545455,1.636363636,0.6227290278
1.515151515,1.636363636,0.6004333488
1.575757576,1.636363636,0.5764219133
1.636363636,1.636363636,0.5513907069
1.696969697,1.636363636,0.5268880767
1.757575758,1.636363636,0.5051208394
1.818181818,1.636363636,0.4823582116
1.878787879,1.636363636,0.4614373903
1.939393939,1.636363636,0.4435137906
2,1.636363636,0.4242877003
2.060606061,1.636363636,0.4060994266
2.121212121,1.636363636,0.3878069056
2.181818182,1.636363636,0.3691251988
2.242424242,1.636363636,0.3555865339
2.303030303,1.636363636,0.3411317633
2.363636364,1.636363636,0.3292758586
2.424242424,1.636363636,0.3160380663
2.484848485,1.636363636,0.3043587878
2.545454545,1.636363636,0.2948113899
2.606060606,1.636363636,0.2848011571
2.666666667,1.636363636,0.2757915569
2.727272727,1.636363636,0.2664127369
2.787878788,1.636363636,0.2580575305
2.848484848,1.636363636,0.250321068
2.909090909,1.636363636,0.2416849359
2.96969697,1.636363636,0.2337258315
3.03030303,1.636363636,0.2271560645
3.090909091,1.636363636,0.2205052662
3.151515152,1.636363636,0.2140187469
3.212121212,1.636363636,0.2091707715
3.272727273,1.636363636,0.204971946
3.333333333,1.636363636,0.2012311001
3.393939394,1.636363636,0.197513624
3.454545455,1.636363636,0.1937481406
3.515151515,1.636363636,0.1900012215
3.575757576,1.636363636,0.1867226324
3.636363636,1.636363636,0.1827634946
3.696969697,1.636363636,0.1792732733
3.757575758,1.636363636,0.1757620383
3.818181818,1.636363636,0.1725672595
3.878787879,1.636363636,0.1686064069
3.939393939,1.636363636,0.1660406454
4,1.636363636,0.1632643717
4.060606061,1.636363636,0.1598640253
4.121212121,1.636363636,0.15706589
4.181818182,1.636363636,0.1546282288
4.242424242,1.636363636,0.1516479774
4.303030303,1.636363636,0.1492070619
4.363636364,1.636363636,0.1469702049
4.424242424,1.636363636,0.1447945608
4.484848485,1.636363636,0.1426086601
4.545454545,1.636363636,0.1402343352
4.606060606,1.636363636,0.1380036127
4.666666667,1.636363636,0.136104837
4.727272727,1.636363636,0.1341122948
4.787878788,1.636363636,0.1323234621
4.848484848,1.636363636,0.1306204554
4.909090909,1.636363636,0.1286689694
4.96969697,1.636363636,0.1270144381
5.03030303,1.636363636,0.1256373215
5.090909091,1.636363636,0.1239234583
5.151515152,1.636363636,0.1224881593
5.212121212,1.636363636,0.1211212412
5.272727273,1.636363636,0.1199508606
5.333333333,1.636363636,0.1185766438
5.393939394,1.636363636,0.1173374076
5.454545455,1.636363636,0.1160621168
5.515151515,1.636363636,0.1148356797
5.575757576,1.636363636,0.1137153476
5.636363636,1.636363636,0.1125087154
5.696969697,1.636363636,0.1114258345
5.757575758,1.636363636,0.1104345161
5.818181818,1.636363636,0.1092997542
5.878787879,1.636363636,0.1082459536
5.939393939,1.636363636,0.1072494286
6,1.636363636,0.1063382392
0,1.696969697,1
0.06060606061,1.696969697,0.9995228685
0.1212121212,1.696969697,0.9980753408
0.1818181818,1.696969697,0.9956528869
0.2424242424,1.696969697,0.9921992003
0.303030303,1.696969697,0.9877128555
0.3636363636,1.696969697,0.9822409288
0.4242424242,1.696969697,0.9755837664
0.4848484848,1.696969697,0.9677134256
0.5454545455,1.696969697,0.9584162621
0.6060606061,1.696969697,0.9480394257
0.6666666667,1.696969697,0.9359036873
0.7272727273,1.696969697,0.9221519109
0.7878787879,1.696969697,0.9051883579
0.8484848485,1.696969697,0.8871241276
0.9090909091,1.696969697,0.868249512
0.9696969697,1.696969697,0.8461991424
1.03030303,1.696969697,0.8225298742
1.090909091,1.696969697,0.7979509824
1.151515152,1.696969697,0.7723169492
1.212121212,1.696969697,0.7449977322
1.272727273,1.696969697,0.7175799062
1.333333333,1.696969697,0.691237504
1.393939394,1.696969697,0.6644530884
1.454545455,1.696969697,0.6359037703
1.515151515,1.696969697,0.6106904055
1.575757576,1.696969697,0.5883718632
1.636363636,1.696969697,0.5637141174
1.696969697,1.696969697,0.5402007215
1.757575758,1.696969697,0.5162584527
1.818181818,1.696969697,0.4965290432
1.878787879,1.696969697,0.4719667058
1.939393939,1.696969697,0.4539925441
2,1.696969697,0.4365331659
2.060606061,1.696969697,0.4172487631
2.121212121,1.696969697,0.3991262925
2.181818182,1.696969697,0.3810101172
2.242424242,1.696969697,0.3629423159
2.303030303,1.696969697,0.3496915411
2.363636364,1.696969697,0.3363458167
2.424242424,1.696969697,0.3249404379
2.484848485,1.696969697,0.3116030621
2.545454545,1.696969697,0.3003698772
2.606060606,1.696969697,0.2913715813
2.666666667,1.696969697,0.2813305301
2.727272727,1.696969697,0.2727891072
2.787878788,1.696969697,0.263716941
2.848484848,1.696969697,0.2550772658
2.909090909,1.696969697,0.247334545
2.96969697,1.696969697,0.239405615
3.03030303,1.696969697,0.231305603
3.090909091,1.696969697,0.2247937123
3.151515152,1.696969697,0.2185440672
3.212121212,1.696969697,0.211879352
3.272727273,1.696969697,0.2064718413
3.333333333,1.696969697,0.2028239691
3.393939394,1.696969697,0.1989393174
3.454545455,1.696969697,0.1955283639
3.515151515,1.696969697,0.1915085769
3.575757576,1.696969697,0.188451806
3.636363636,1.696969697,0.1847464842
3.696969697,1.696969697,0.1810899897
3.757575758,1.696969697,0.1775193681
3.818181818,1.696969697,0.1740692194
3.878787879,1.696969697,0.170804801
3.939393939,1.696969697,0.1676378576
4,1.696969697,0.1643089702
4.060606061,1.696969697,0.1615112968
4.121212121,1.696969697,0.1582998748
4.181818182,1.696969697,0.1555016631
4.242424242,1.696969697,0.1529488125
4.303030303,1.696969697,0.1502317631
4.363636364,1.696969697,0.1476045367
4.424242424,1.696969697,0.1452419298
4.484848485,1.696969697,0.1432172733
4.545454545,1.696969697,0.1412443486
4.606060606,1.696969697,0.1390836456
4.666666667,1.696969697,0.1367311433
4.727272727,1.696969697,0.1346379172
4.787878788,1.696969697,0.1327949945
4.848484848,1.696969697,0.1309501088
4.909090909,1.696969697,0.1291164196
4.96969697,1.696969697,0.1273913652
5.03030303,1.696969697,0.1259596421
5.090909091,1.696969697,0.1242639747
5.151515152,1.696969697,0.1226063051
5.212121212,1.696969697,0.1212053292
5.272727273,1.696969697,0.1199983976
5.333333333,1.696969697,0.1186783674
5.393939394,1.696969697,0.1174009009
5.454545455,1.696969697,0.116176753
5.515151515,1.696969697,0.1150509255
5.575757576,1.696969697,0.1138626546
5.636363636,1.696969697,0.1126429496
5.696969697,1.696969697,0.1116340822
5.757575758,1.696969697,0.1104062777
5.818181818,1.696969697,0.1093447031
5.878787879,1.696969697,0.1083196808
5.939393939,1.696969697,0.1073632427
6,1.696969697,0.1063777071
0,1.757575758,1
0.06060606061,1.757575758,0.9995467864
0.1212121212,1.757575758,0.9981710008
0.1818181818,1.757575758,0.9958678553
0.2424242424,1.757575758,0.9925785814
0.303030303,1.757575758,0.988306499
0.3636363636,1.757575758,0.9831190247
0.4242424242,1.757575758,0.9767693475
0.4848484848,1.757575758,0.9692584919
0.5454545455,1.757575758,0.9605775307
0.6060606061,1.757575758,0.9504481552
0.6666666667,1.757575758,0.9390827551
0.7272727273,1.757575758,0.9257717092
0.7878787879,1.757575758,0.9100571866
0.8484848485,1.757575758,0.8926574807
0.9090909091,1.757575758,0.8742380263
0.9696969697,1.757575758,0.8546096576
1.03030303,1.757575758,0.8313866076
1.090909091,1.757575758,0.8067480775
1.151515152,1.757575758,0.7831195002
1.212121212,1.757575758,0.7571324439
1.272727273,1.757575758,0.7289001328
1.333333333,1.757575758,0.7036345794
1.393939394,1.757575758,0.6771227065
1.454545455,1.757575758,0.6496811725
1.515151515,1.757575758,0.6218731965
1.575757576,1.757575758,0.5999775475
1.636363636,1.757575758,0.5780857264
1.696969697,1.757575758,0.5532015881
1.757575758,1.757575758,0.5292650872
1.818181818,1.757575758,0.5080314741
1.878787879,1.757575758,0.487035449
1.939393939,1.757575758,0.4636213091
2,1.757575758,0.4464898789
2.060606061,1.757575758,0.428747168
2.121212121,1.757575758,0.4104064406
2.181818182,1.757575758,0.3930717633
2.242424242,1.757575758,0.3743225767
2.303030303,1.757575758,0.3576822728
2.363636364,1.757575758,0.3454203367
2.424242424,1.757575758,0.3314697248
2.484848485,1.757575758,0.3204867506
2.545454545,1.757575758,0.3076813991
2.606060606,1.757575758,0.2970399284
2.666666667,1.757575758,0.287971954
2.727272727,1.757575758,0.2774118912
2.787878788,1.757575758,0.2698319198
2.848484848,1.757575758,0.260409991
2.909090909,1.757575758,0.2527620661
2.96969697,1.757575758,0.2443442823
3.03030303,1.757575758,0.2368217602
3.090909091,1.757575758,0.2287865928
3.151515152,1.757575758,0.2219691587
3.212121212,1.757575758,0.2164948826
3.272727273,1.757575758,0.2095172381
3.333333333,1.757575758,0.2042800828
3.393939394,1.757575758,0.2005405875
3.454545455,1.757575758,0.1971768265
3.515151515,1.757575758,0.1933048778
3.575757576,1.757575758,0.1898603041
3.636363636,1.757575758,0.1864825683
3.696969697,1.757575758,0.1832503981
3.757575758,1.757575758,0.1793092199
3.818181818,1.757575758,0.1759355712
3.878787879,1.757575758,0.1724594771
3.939393939,1.757575758,0.1693373302
4,1.757575758,0.1660722339
4.060606061,1.757575758,0.1626377961
4.121212121,1.757575758,0.1599493047
4.181818182,1.757575758,0.1568193184
4.242424242,1.757575758,0.1541397352
4.303030303,1.757575758,0.151332356
4.363636364,1.757575758,0.1485732057
4.424242424,1.757575758,0.1463272689
4.484848485,1.757575758,0.1437420584
4.545454545,1.757575758,0.1415975742
4.606060606,1.757575758,0.139809901
4.666666667,1.757575758,0.1379247505
4.727272727,1.757575758,0.1355285055
4.787878788,1.757575758,0.1333057757
4.848484848,1.757575758,0.1312431459
4.909090909,1.757575758,0.1296483479
4.96969697,1.757575758,0.1277889744
5.03030303,1.757575758,0.1261095325
5.090909091,1.757575758,0.1246562019
5.151515152,1.757575758,0.1229545117
5.212121212,1.757575758,0.1214037468
